,productID,brandID,attribute1,attribute2,attribute3,attribute4,clickVolume,avgOriginalUnitPrice,avgFinalUnitPrice,ma14SalesVolume,weekday,meanAge,gender,meanEducation,maritalStatus,plus,meanPurchasePower,meanUserLevel,meanCityLevel,sales
730,45,3,3,60,2,6.171244051,67,68.97142401,53.10749171,2.285714286,6,29.78504658,0.951346512,3.071740589,1.060360982,1.086003897,2.039677008,3.013914232,2.970751743,1
731,65,16,3,90,2,3.469660775,7184,84.54691277,67.43835928,91.71428571,4,32.14172915,0.255613718,2.679388987,0.491541441,0.004967575,2.394675388,2.088410332,2.711296405,256
732,46,29,2,50,9,24.40076289,9182,70.54311956,35.15575239,306,3,28.54959383,0.160986711,2.995921531,0.348279636,0.239694644,2.425788856,2.525404827,2.077570495,574
733,33,25,3,100,7,21.81656844,1338,126.9651084,77.91804035,11.35714286,4,38.4082673,0.219848582,2.821537863,0.726697466,0.029510718,2.466220836,1.927754542,2.140068662,26
734,60,11,3,100,2,29.60304743,1534,149.3005893,74.35998107,55,4,33.04448949,0.293759172,3.28501629,0.589856798,0.276373075,2.277663189,2.836454607,2.523508519,51
735,27,19,3,60,1,9.400049163,470,119.5026697,99.02437131,13,7,30.64291419,0.390200132,2.928189024,0.370548098,0.235283192,2.109283133,2.328017314,2.425376928,18
736,47,30,4,100,3,9.675704638,66,191.6548863,187.7162557,1.928571429,7,30.06637332,0,3.030835665,0.014025396,0,1.987081971,1.983327883,1.943149764,2
737,41,15,3,100,6,4.845030905,129,78.97853181,65.09185661,5.857142857,2,31.05234711,0.313378907,2.332500359,0.619941157,0.333530076,2.703826369,2.307727948,3.027865529,3
738,68,28,3,100,4,11.34813488,519,240.8454576,167.8512879,18.5,5,38.83293977,0.42901498,3.087969986,0.766546783,0.457492091,1.953384189,2.884246557,2.359082448,8
739,2,29,3,60,1,14.97893157,866,99.37202285,55.00398431,52.35714286,5,29.89158138,0.272991649,3.243737793,0.315000249,0.274499185,2.480926229,2.779907178,2.08117334,39
740,19,24,3,60,5,6.747746792,159,139.6285843,86.75321059,1.5,7,36.13849452,0,2.986664471,0.230659036,0.286128654,2.317977743,3.807659959,2.690159756,6
741,7,10,3,70,2,2.999529606,142,69.24287088,27.86808721,4.714285714,5,32.29923654,0.253649891,3.434459551,0.983088609,0.445407688,2.682672403,3.08832913,2.537180487,25
742,60,11,3,100,2,9.178985668,3413,150.1421136,78.16755347,145.9285714,2,34.22103459,0.112056437,3.146882224,0.613678087,0.237073441,2.220549069,2.52971724,2.3786463,159
743,60,11,3,100,3,24.52691433,4909,149.9438817,98.52072014,50.85714286,7,33.80395431,0.295615624,3.024331257,0.61605604,0.215681188,2.177529866,2.755689295,2.240249256,61
744,57,14,4,100,5,4.117221314,137,199.0898413,146.3351543,3.428571429,4,25.58815365,0,2.99080455,0.540512988,0.041187653,2.475505878,1.477915342,2.508475034,2
745,72,18,2,40,2,2.214138128,528,20.65138909,16.58410377,35.28571429,6,34.3699248,0.509392914,2.835326847,0.372990428,0.366344973,2.457743032,2.323139211,2.047299307,21
746,67,3,3,60,9,5.312969097,67,68.60125753,59.68124769,6.642857143,6,26.44501686,0.348686203,2.973500956,0.274487198,0.303848776,1.891137562,3.012668101,1.586781925,3
747,27,19,3,60,11,5.912045049,150,119.6663754,99.10444272,11.85714286,5,29.90605935,0.178988615,2.775257766,0.723599176,0.222821405,2.176520195,2.987556733,1.990648286,4
748,58,27,3,60,3,3.327737902,154,107.8560254,85.94748079,3.071428571,6,32.6321533,0.321635493,3.387278033,0.808878068,0.620822841,2.002032085,3.398567095,2.183188832,6
749,80,35,3,70,13,40.18574629,284,68.36992581,45.26466626,4.357142857,6,24.18523485,0,2.595285911,0.432217101,0.04654465,2.516077938,1.384159638,2.100587718,13
750,66,20,4,100,1,8.35757201,264,209.6937981,202.5748696,6.571428571,6,36.13151844,0,2.967835043,1.061682216,0.46826859,3.036189917,1.991649058,4.461123473,2
751,80,35,3,70,4,41.10050694,226,67.04923215,39.86597653,7.285714286,6,43.53710806,0.062941971,2.993346973,0.750953841,0.212970484,1.696189034,2.963888993,2.302373404,5
752,11,3,3,50,3,16.38041465,1131,64.42113134,50.98054168,36.35714286,6,28.11107543,0.135755762,3.088092601,0.372372381,0.120520582,2.277212197,2.736000705,2.435394121,30
753,23,20,3,60,7,8.45980568,371,200.3746766,183.6545169,4.5,6,39.85425348,0.24434942,3.126708952,0.644607991,0.263474363,2.170724851,2.992867498,1.821763255,8
754,2,29,3,60,1,14.31645039,1529,99.14517546,53.64319991,53.35714286,6,30.95005178,0.163513446,3.049791169,0.438905238,0.319828913,2.257682476,2.939144762,1.988174889,51
755,59,34,2,60,2,50.14177475,47,387.2629343,387.6583406,1.785714286,4,40.57075057,0.039642703,3.982310531,1.050347967,0.290042937,1.966690477,7.985207178,0.889610958,3
756,17,29,2,50,1,1.68022109,468,70.05766716,59.708275,5.571428571,6,29.54558016,0.47719695,3.129716169,0.716697127,0.412154321,2.136336456,2.700977501,2.091234847,11
757,67,3,3,60,1,14.14042289,187,69.90740466,60.02448103,7.571428571,5,24.1228349,1.131241637,3.535502684,0.564168209,1.048407922,1.991180722,3.023299769,2.997691649,2
758,71,6,3,100,4,4.149532516,98,149.3728109,126.2889494,2.928571429,2,40.08492722,0.002544202,3.501858486,0.531517307,0.983149088,2.054677327,3.044921067,2.932481542,2
759,0,40,4,100,1,7.191494893,89,58.08912451,32.42457793,2.214285714,6,40.36437678,0.627390152,3.565658902,0.669102197,0.618650553,2.306527143,3.597534065,3.034186573,7
760,2,29,3,60,2,16.59437091,1363,99.19271449,58.74128869,39.5,5,32.60082122,0.446620037,3.201142965,0.703876445,0.367316737,2.120665183,3.255391654,2.298013159,37
761,47,30,4,100,5,7.023449175,37,191.5145366,190.2995619,1.214285714,4,19.6548087,0,1.979631858,0,0,1.952958961,3.007005761,4.062673741,1
762,60,11,3,100,22,18.55423846,3111,139.1430459,88.12447223,173.2857143,6,34.41969228,0.244944305,3.160073442,0.741852764,0.278697462,2.070193718,3.108226373,1.990232137,128
763,56,26,3,60,2,9.3818614,618,99.11363063,39.19988384,14.14285714,3,32.53972925,0.239154495,2.546130306,0.442629043,0.065373509,2.6753432,2.025418398,2.778425875,23
764,3,28,3,100,4,1.776388457,5558,297.8411815,237.3896104,456.4285714,7,32.40409689,0.403582548,3.055955248,0.464255331,0.411740125,2.19403933,2.885755335,1.836958312,115
765,7,10,3,70,2,4.04556626,65,67.75657873,24.66208151,4.5,7,30.67794598,0,4.018652647,1.048059538,0.030074328,1.998837615,3.930992424,3.018050404,1
766,37,29,3,100,1,27.8818732,108,80.32128508,75.90402751,14.28571429,3,29.7006835,0.993065765,3.021096608,0.372408484,0.963981281,1.927655815,3.493326032,1.994673231,2
767,34,14,3,60,13,4.926878435,359,138.5353725,73.25574992,10.57142857,5,30.01457244,0.104116585,3.227380093,0.726430882,0.423898175,2.327977766,2.461820044,2.188446493,14
768,22,29,3,100,8,4.286185574,204,69.66289953,59.51310237,7.571428571,4,29.65588919,0.391595058,3.70200878,0.644265372,0.375448743,1.988386544,3.002408083,1.957703431,5
769,74,25,3,60,10,4.545500423,526,166.7411914,125.6917455,10.35714286,6,32.99016013,0.36986715,3.177604018,0.762869551,0.305976161,1.815300562,3.074521313,2.444707019,14
770,47,30,4,100,6,18.90787542,231,191.6707488,169.9088897,2.214285714,3,40.49169133,0.030317201,2.984405796,0,0.146722683,2.128417618,3.899755606,1.057318115,2
771,54,11,2,60,14,37.50446984,2222,88.39641829,64.24291545,50.78571429,7,35.53382707,0.617213304,2.923796535,0.594906672,0.257526637,2.15345344,2.661797328,2.497111592,82
772,18,30,4,80,6,21.94099995,155,190.5589379,184.9653898,2.928571429,6,45.45716432,0.194681504,3.723100455,0.939592873,0.195603242,2.256664129,3.529070752,1.278019606,5
773,67,3,3,60,1,7.2146322,237,64.98572157,53.26669311,7.571428571,7,28.157869,0.170454678,3.207839122,0.435917033,0.048490807,2.212414853,4.180755768,2.533937199,18
774,72,18,2,40,8,8.829797271,1054,20.05937064,16.80359647,30.35714286,5,34.4034285,0.601634428,2.98485743,0.480871495,0.258597892,2.267906328,2.66303924,1.981164279,45
775,66,20,4,100,4,23.55455767,753,209.8724746,182.1599169,14.64285714,2,38.40071699,0.304420861,3.156887106,0.714272614,0.526863823,2.602406369,3.184325513,2.487420857,9
776,60,11,3,100,1,50.41251556,4968,149.0643961,124.0396118,171,6,31.33784739,0.423540415,2.917505882,0.572715284,0.139085383,2.296980796,2.477190662,2.284114292,126
777,44,12,3,100,6,11.56906308,4383,77.56074306,58.14809628,123.7142857,5,29.43296439,0.251511773,2.913212438,0.485415639,0.243332792,2.277627835,2.636212277,2.116363504,237
778,22,29,3,100,3,10.94415758,480,70.88900461,59.55599477,7.857142857,6,20.3670706,0.032665526,2.537859713,0.453429876,0.129399022,2.542589921,1.013168823,4.588860152,2
779,59,34,2,60,1,35.84769048,99,379.5421691,378.6895858,1.785714286,3,40.65857333,0,3.946421898,0.981015967,0.284206338,1.993602437,8.734508076,0.98651506,5
780,11,3,3,50,4,9.822643829,1334,64.70665112,44.19394627,29.42857143,2,28.58607345,0.410023945,3.346984649,0.410603659,0.200839905,2.245663202,3.173353165,2.491002739,52
781,76,13,2,70,2,2.71803107,1328,78.35786757,54.54073143,68.14285714,7,31.36230376,0.166568973,2.81276676,0.41642526,0.142577535,2.214667988,2.360022636,2.198430715,29
782,45,3,3,60,2,4.89649465,135,68.81890689,54.06272258,2.714285714,7,29.14603676,0,3.488011743,1.067697151,0.478217574,2.581960421,1.985578146,0.96248544,2
783,34,14,3,60,3,5.67820427,167,136.5516464,118.1536482,1.642857143,6,37.65975608,0.097452275,3.122571116,0.871045617,0.239472312,2.069336354,3.661931831,2.005293326,8
784,17,29,2,50,1,11.53382951,325,69.68582247,58.78620891,5.571428571,5,30.56183149,0.007197568,2.999974329,0.676156772,0.227928084,2.389084902,2.763050142,2.278025446,4
785,68,28,3,100,3,20.14710357,291,239.8731507,192.6747892,7.642857143,5,37.44428107,0.346998884,3.014729995,0.735756218,0.188776323,2.697426113,1.946207906,2.031051688,5
786,38,33,3,100,8,10.68033794,132,194.2483143,174.8423058,7.071428571,2,36.4386786,0.025790171,3.350060628,0.963166125,0.253290187,1.999240957,5.527723071,2.621506262,5
787,3,28,3,100,8,8.58211803,7096,297.4123504,232.0754377,243.2142857,7,30.71687243,0.401122931,3.045850178,0.467943355,0.299616069,2.149392866,2.774008176,1.948615721,181
788,23,20,3,60,1,14.81531445,261,200.2420247,194.1725515,4.142857143,2,38.35258508,0.150130123,3.217424982,0.355939038,0.215854417,2.334835445,2.45915203,1.843206229,10
789,35,36,3,60,2,18.68668072,165,79.40301817,37.4686945,3.642857143,3,25.95976413,0.324760139,2.732425498,0.528554537,0.06055554,2.394798669,1.634868636,3.321917919,7
790,2,29,3,60,2,4.776268023,978,99.80943629,68.51694209,15,3,29.09863659,0.432411475,2.957805345,0.515521458,0.24604034,2.182671803,2.167035053,2.215496629,30
791,41,15,3,100,2,8.822086781,232,79.21888418,72.86004663,5.714285714,7,23.10927763,0.033187964,3.221683355,0.765560506,0,2.346438335,2.628609561,1.297925193,3
792,66,20,4,100,3,13.43199839,528,211.0093022,209.8219765,6.642857143,4,39.07565471,0.06563875,3.109286941,0.705434703,0.200551825,2.161095884,3.073614317,2.279486838,10
793,31,6,3,100,13,5.093372441,1139,177.4220843,127.2402071,18.64285714,5,34.90243694,0.217914815,3.185742799,0.681481073,0.262221051,2.163153799,3.151677105,1.743504107,27
794,74,25,3,60,2,9.361516868,167,165.7702178,165.8625434,8.428571429,5,35.0362379,0.060850337,2.952194079,0.507299011,0,2.506131824,2.02169334,4.022081388,2
795,67,3,3,60,5,1.346091683,192,65.34927617,56.78636946,5.142857143,2,31.6521298,0.147598975,3.023205662,0.465387319,0,2.480880985,4.335654332,2.530840127,11
796,6,39,2,60,2,2.821373975,162,48.22940905,47.34312484,4.071428571,5,36.5416498,0.332275857,2.513011376,1.015085585,0.29296352,2.968512622,2.46466482,1.291268132,3
797,80,35,3,70,5,2.374148084,696,67.8598738,38.3201282,4.357142857,4,30.86723503,0.296986258,2.982764165,0.596576432,0.232409066,2.329362603,2.385137968,2.335896426,32
798,74,25,3,60,24,1.897383485,794,166.5925395,149.0289652,9.928571429,5,39.35498489,0.139690022,2.868542403,0.890253331,0.106489992,2.053451115,2.230369412,2.27914048,15
799,17,29,2,50,9,8.400825576,649,70.47754981,59.10964692,7.5,6,29.87727466,0.189125243,2.808853911,0.578837836,0.063498836,2.435002254,2.166857071,2.059232204,6
800,52,4,3,80,6,8.700100904,96,139.1508799,118.207816,3.285714286,7,39.82107975,0,1.946929899,0,0,1.991156508,1.881655726,1.975402725,1
801,47,30,4,100,1,22.69915839,20,191.027801,183.3896738,1.142857143,4,40.39376321,0.504463951,3.561008066,0.462423078,0,2.0797587,3.476091397,2.500692004,2
802,80,35,3,70,5,4.882156915,219,67.71776871,41.10558402,4.285714286,3,32.61584388,0.264017352,2.960169577,0.250422898,0.181378873,2.021307601,2.328310043,2.65138165,10
803,2,29,3,60,1,4.03210659,2168,97.52642799,70.21972481,33.14285714,3,29.7531348,0.275050436,2.8273537,0.412777195,0.075517819,2.473137656,3.277210357,2.389552868,68
804,26,13,2,40,4,74.05476015,487,59.26027662,57.51792022,5.357142857,2,28.04836659,0.317735647,2.794761298,0.354318707,0,2.191372017,2.029738069,1.960124263,9
805,18,30,4,80,6,6.886388753,81,190.6369232,189.8587721,0.214285714,3,20.162347,1.039001947,3.000763168,0.028555966,1.042694742,1.850331159,3.020188501,2.042730693,1
806,72,18,2,40,10,2.338770579,826,20.52207974,17.00362156,47.14285714,1,30.02839318,0.477812512,3.110002366,0.451372844,0.23710324,2.227033,3.039969325,2.435908283,27
807,27,19,3,60,1,3.8109873,257,119.525495,60.96806939,26.28571429,5,32.7377677,0.313860772,2.793216631,0.262992401,0.245052996,2.488496089,2.231258469,1.590532737,16
808,12,11,2,70,1,46.1885134,165,39.93346084,38.45618255,25.07142857,6,36.22995853,0.182093331,2.880305005,0.722168907,0.374295656,2.027790009,3.18153891,2.018006882,7
809,2,29,3,60,5,5.335432025,460,99.55747398,64.32156237,17.14285714,2,31.06932222,0.566243375,2.877879335,0.364396303,0.485607625,2.269833938,2.661426687,2.295028301,9
810,58,27,3,60,1,82.78669553,67,108.2721194,84.55254673,0.714285714,3,34.85054717,0,3.469630312,0.581443979,0.320041431,2.581148569,2.666829363,1.514391348,3
811,41,15,3,100,3,69.75183728,641,78.75666909,52.60355646,6.5,3,27.62354426,0.24187287,2.988824505,0.351493927,0.250504097,2.311190312,2.422127839,3.002603187,22
812,45,3,3,60,1,3.118894132,114,69.54336865,55.23176435,2.571428571,6,30.05822659,0,1.982255291,0.070195156,0,1.997898825,2.986665251,1.02307343,1
813,74,25,3,60,1,2.842728253,502,165.6256058,154.3671088,8.5,3,34.53623637,0.547432882,2.819729807,0.502270178,0.007366215,2.336480614,2.616890745,2.353932306,15
814,0,40,4,100,3,14.88305961,80,58.1322235,31.25346959,3.5,6,23.16400164,0.343741253,3.008330949,0.957129826,0.234535583,2.670791572,2.366694506,3.009846491,3
815,22,29,3,100,2,8.091618691,685,69.78064672,36.99781587,34.85714286,5,28.88815079,0.242621509,3.0893781,0.42162788,0.063727465,2.31752908,2.631459499,2.29428983,49
816,76,13,2,70,1,3.984755947,755,78.15544401,62.10621662,28.35714286,5,32.84883438,0.268094307,2.951957969,0.55887094,0.136250258,2.249817497,2.589513997,1.92382668,23
817,49,2,3,70,1,7.077043068,190,240.2375636,172.2997605,3.071428571,5,43.59820688,0,3.109673442,0.389408074,0.329555174,1.971540717,3.010410458,1.995975774,5
818,33,25,3,100,2,47.70911901,664,126.7103928,111.5068961,15.21428571,6,34.29308444,0.246095861,2.920265373,0.361759201,0.323286999,2.137077425,2.251920846,2.176185523,18
819,50,9,3,50,1,1.545064208,499,249.6743826,207.3448678,11.21428571,7,26.87112367,0,3.003108833,0.222316879,0.315280497,2.247508419,2.709920091,2.542575336,9
820,45,3,3,60,6,11.75250072,141,69.72905881,52.23743334,3.928571429,3,28.20333378,0.51664805,2.826975237,0.261305578,0.257637447,2.696555896,2.599646738,1.855794367,6
821,38,33,3,100,2,32.4682703,141,195.0533578,195.0280116,7.357142857,3,62.06230452,0.084881411,3.059372909,1.019151969,0,2.973235424,3.008384252,2.095825604,1
822,7,10,3,70,4,8.352831794,82,68.43646839,28.93757398,4.428571429,4,30.59065678,0.088683884,3.022823074,0.537032017,0.227991917,2.428976027,2.20541799,2.366911067,5
823,44,12,3,100,2,34.1936847,5150,74.35583594,67.3715275,170.5,7,28.19907693,0.234121701,2.920246124,0.500396584,0.146624256,2.344274984,3.472312608,2.10405493,140
824,47,30,4,100,4,10.27349144,93,191.6380671,138.0629232,1.785714286,5,30.3708143,0.366709582,2.948032557,0.722734858,0.674319551,2.099146783,2.363894773,3.555612748,3
825,58,27,3,60,3,13.34082532,578,108.3644279,97.17638745,19.14285714,6,32.94332616,0.294629144,3.229203898,0.813185672,0.335647954,2.252066848,3.393405894,2.179928071,23
826,77,38,3,100,4,1.73368254,546,181.0582989,170.5961206,10.78571429,7,31.41616526,0.461414919,2.950001279,0.505609517,0.082340986,2.31900613,2.873445239,1.57638982,9
827,2,29,3,60,10,5.447947152,510,100.4750437,61.29218356,15.64285714,4,29.34249599,0.399324759,3.334347592,0.5950478,0.124681334,2.487935352,3.045371699,2.2923546,16
828,58,27,3,60,5,4.685593564,90,108.009252,106.9879201,3.214285714,2,40.60439717,0,3.013695918,0.940169597,0,2.072096564,1.095312712,2.029698485,1
829,17,29,2,50,3,1.238248694,297,68.32166869,59.69526052,56,7,29.86406303,0,3.003063556,0,0.185440645,2.367401705,4.039259317,2.211703564,4
830,58,27,3,60,5,7.36983245,125,108.2708782,74.57764976,2.142857143,5,35.17746294,0.003115433,3.016830921,0.934374738,0,2.517689739,2.096139043,2.046529248,2
831,23,20,3,60,12,20.9770301,165,199.2098191,174.3867662,5,5,36.57117359,0.639725518,3.966512501,0.653869244,1.050963021,1.994451526,4.022111424,1.315219371,3
832,66,20,4,100,1,44.4665478,147,211.1181201,208.0051214,6.142857143,5,26.32560399,0,3.557313439,0.640118198,0.295717194,2.318918283,2.95802227,2.714355163,3
833,12,11,2,70,6,2.278724973,1083,38.60784478,38.81547997,32.14285714,3,38.92732265,0.250405374,2.787354454,0.718673739,0.145325075,2.451111111,2.678951117,2.080676016,45
834,7,10,3,70,5,4.771165309,215,68.80556112,24.73410476,1.785714286,3,33.91728032,0.285266784,2.655320005,0.926053475,0.351412211,2.015462592,2.696679835,2.979257685,3
835,52,4,3,80,6,29.55500629,141,139.0334273,113.9896237,2.714285714,6,22.52913182,0,3.041839371,0.189319329,0.202736325,3.024174201,1.753473831,2.452620764,6
836,17,29,2,50,1,2.53961932,664,70.28729693,60.36240788,6.214285714,2,30.24821393,0.399314011,3.117000148,0,0,2.89368266,1.211951904,2.012817076,5
837,13,41,4,100,11,5.847339863,158,188.2440998,152.2713671,8.642857143,3,37.14696417,0,3.019813408,0.994037827,0,2.729214522,3.026544023,0.9813014,3
838,39,37,1,60,1,5.670069126,252,239.5078104,127.9469906,10.14285714,1,20.07627203,0,2.984348345,0.15032272,0,1.933253054,2.965342,2.038666429,1
839,13,41,4,100,3,12.32541445,1164,184.5088577,129.4730115,5.285714286,3,33.97952742,0.457671733,3.09546884,0.463819254,0.151943498,2.263077958,3.301492806,2.170625523,15
840,54,11,2,60,3,7.692492517,1877,88.71370176,64.39133975,35.85714286,6,37.57078185,0.537685636,2.858648043,0.611497731,0.18377459,2.467117829,2.756798573,2.04705301,77
841,42,23,3,80,5,5.305235604,383,245.4637735,199.2180593,4,1,35.697487,0.208408418,3.15740174,0.805873158,0.436028038,2.152076262,2.775295517,1.995668793,12
842,60,11,3,100,1,10.28466183,4134,148.6580742,74.30143818,57,4,35.10432524,0.2778374,3.097923405,0.654477987,0.322861616,2.329485722,2.768333749,2.013245362,182
843,41,15,3,100,10,1.206746577,164,78.5088709,79.59290268,7.357142857,5,29.15373514,0.961254304,3.059273682,0,1.013665769,1.944587315,4.014169598,1.978089607,1
844,22,29,3,100,1,0.624344876,640,70.13222243,59.4482139,40.57142857,3,32.96498879,0.670420394,3.056287216,0.183341724,0.058855591,2.403370577,2.641987155,2.514790203,12
845,2,29,3,60,1,5.306156296,2283,98.70235112,68.63539685,27.35714286,2,28.83812282,0.515214303,2.955567608,0.362832876,0.132913818,2.39470764,2.699124869,2.156420164,61
846,17,29,2,50,3,1.950693985,260,70.37007089,59.7363038,7.714285714,3,20.06641468,0.965455483,3.004959105,0,0,1.883052956,1.931738775,2.026594164,2
847,38,33,3,100,1,2.253204444,256,194.7466677,166.9034567,6.285714286,7,30.74899893,0.20499396,2.972592864,0.37046951,0.333834317,2.063765676,3.011121703,2.591037139,10
848,46,29,2,50,1,5.630856776,1185,70.43171285,59.52322661,47.5,2,29.9240732,0.379104793,3.023239278,0.447637891,0,2.466323499,2.453834831,1.728993608,30
849,24,26,3,40,17,10.5709091,440,80.4951156,63.0294398,6.571428571,1,40.08318853,0.01380222,3.026395755,0.988737428,0,2.004538266,0.971609967,2.978388741,2
850,44,12,3,100,6,15.31057173,3696,73.77122045,70.0730569,107.7857143,4,27.92991718,0.188235859,2.979467441,0.411120756,0.154800811,2.248044368,4.024311878,2.345161418,50
851,80,35,3,70,6,4.937776523,281,68.54078549,32.04695756,7.642857143,5,29.62285148,0.208861717,2.577931941,0.541269648,0.233595623,2.241913812,2.112051476,2.113987887,10
852,11,3,3,50,1,13.65796007,439,64.67335886,49.97546101,42,7,26.98680289,0.314265734,3.218028574,0.642176509,0.427657032,2.338153912,2.801047893,1.48956999,12
853,27,19,3,60,8,14.01967593,178,119.5148949,64.22524751,11.28571429,5,27.12891805,0.145943184,3.177886862,0.58297572,0.017519447,2.07466752,3.104634152,2.369396356,6
854,27,19,3,60,12,96.18009123,115,119.1215551,89.30537643,21,7,20.33604043,0,3.047641166,0,0.032837376,3.07742732,0.977599913,2.954963987,1
855,53,3,3,60,3,5.601160705,174,68.8164178,66.33619606,5.714285714,7,27.4851979,0.404346733,3.338307705,0.156980521,0.084834649,1.990448004,3.061300892,1.594922493,5
856,22,29,3,100,2,10.61011612,320,70.00337014,59.4184196,15.35714286,6,35.62084242,0.058326521,2.956882623,0.540962377,0.437433778,3.08289075,2.431594727,2.922013498,3
857,19,24,3,60,1,2.79857096,234,139.7721604,69.49730587,2.571428571,4,36.3495228,0.258196035,3.344412351,0.825650114,0.339273662,2.387119726,2.29567169,2.234023968,15
858,68,28,3,100,6,3.74126784,1651,240.6043624,137.471043,16.92857143,4,37.39146574,0.135903006,3.478909968,0.815767693,0.463041032,2.074123315,3.500794528,1.720102341,41
859,46,29,2,50,4,4.923743973,943,70.2041882,58.1972498,59,2,27.94412594,0.274212936,2.992095183,0.544760776,0.229400005,2.066501268,2.919077654,2.1768404,24
860,20,6,3,100,5,15.19145204,1050,58.35359996,54.34246006,57.07142857,4,34.41238265,0.37980864,3.31023286,0.62070063,0.343473369,2.14116654,2.701615057,1.885377477,43
861,57,14,4,100,3,19.51224886,73,199.010718,190.3499836,3.214285714,3,56.13365301,0.077865823,3.509162399,1.058302235,0.466362091,2.000417047,4.065034403,1.481358,2
862,52,4,3,80,16,5.551023471,105,140.2450973,124.9744066,3.214285714,7,24.63903047,0,2.462556079,0.063831097,0.032181227,2.090071591,2.487742463,1.464647169,2
863,57,14,4,100,3,1.273038575,460,198.0070498,117.7208056,2,4,28.67853884,0.190137921,3.316378794,0.2841328,0.217189781,2.493601776,2.995068915,2.186726411,20
864,79,42,3,60,6,2.288762454,669,79.53252391,78.11939201,5.857142857,3,35.32362295,0.613016643,2.229947023,0.91498721,0.073560578,2.472931796,2.247627079,2.253456341,15
865,10,13,3,100,6,24.67391841,547,167.1546506,135.4590517,16.85714286,6,34.33891478,0,3.002109933,0.791295135,0.013051907,2.660771984,2.316118466,2.126449436,6
866,17,29,2,50,18,18.15331,622,70.07226041,59.78645669,19,5,30.55122662,0.3626168,2.959889898,0.41885052,0.052946109,2.02485876,2.073798773,2.170438603,8
867,38,33,3,100,1,12.97643845,380,194.8735335,164.0439211,6.571428571,7,30.58022689,0.390356185,3.504477502,1.088039875,0.7045364,2.161389698,3.643604344,2.863924761,8
868,44,12,3,100,4,8.570247453,5905,78.29874738,42.26315324,309.5,5,29.69509895,0.342323911,3.197055235,0.626521707,0.313317627,2.199371519,2.72370326,2.071960649,641
869,68,28,3,100,13,8.920037691,382,239.6145246,156.8534852,10,3,40.34369167,0,2.956207699,1.09253483,0.058190079,1.987909417,2.030900235,4.04167645,1
870,11,3,3,50,2,24.59528767,1009,64.37750074,51.43468304,35.42857143,1,26.50326138,0.114464073,2.774577067,0.510130286,0.110354075,2.547657226,1.872146219,2.312806672,32
871,77,38,3,100,7,2.840900612,435,179.9149573,126.9801265,5.571428571,1,26.77508286,0.37283843,3.350724541,0.270820874,0.325184313,2.602426586,2.625858852,3.000158545,4
872,26,13,2,40,5,1.57943238,214,60.5968543,57.80765237,5.357142857,2,32.75368347,0.030225363,3.023384873,0.535003934,0.420414614,2.032564912,2.647041348,2.701143868,3
873,10,13,3,100,6,8.048770194,763,166.4974919,136.713623,20.21428571,4,41.4418808,0.243426444,2.550834542,0.651246466,0.313493718,2.341920169,2.675141656,2.260644708,13
874,42,23,3,80,9,6.204624895,142,245.9572023,178.8621365,3.928571429,4,40.33643303,1.032639357,3.995032402,0.92115659,1.012003671,2.945690349,3.940513668,2.892119682,1
875,76,13,2,70,4,14.00860154,1816,77.81245784,61.7266994,16.42857143,3,34.12703948,0.317948102,2.793609477,0.499028419,0.217905398,2.334869368,2.378162258,2.253569072,66
876,0,40,4,100,6,3.424778633,185,58.23265768,29.42694619,3,4,25.9103971,0,2.784708698,0.401715598,0.410789841,2.240676234,2.36641185,3.016859438,9
877,46,29,2,50,9,42.3788803,3798,70.42058773,49.60115318,37.78571429,7,30.12166547,0.489464531,2.812974472,0.399712775,0.122175741,2.288458948,2.400500075,2.358219342,139
878,52,4,3,80,3,2.079272756,318,138.8397374,120.2020404,3.071428571,3,46.35778038,0.549418847,2.447465924,0.512844526,0.01381062,1.862392425,2.481855542,0.938439948,2
879,12,11,2,70,11,6.162858198,861,38.69114178,38.37055254,17.64285714,6,36.5024753,0.327008289,3.244740079,0.607734885,0.330837991,2.340704637,2.652175551,2.060994719,19
880,2,29,3,60,3,2.880939528,735,96.7327657,85.98252495,17.5,7,25.63232013,0.459500217,2.986413154,0.43263248,0.44737505,2.294085399,3.169281227,2.071045635,8
881,78,36,3,60,1,2.123608966,73,79.9020475,31.24340311,0.571428571,4,33.15601821,0.837928879,3.534182888,0.971771652,0.845339201,2.078233335,3.397939531,2.792500416,19
882,76,13,2,70,3,11.51169657,2147,77.35991748,61.39444439,23.5,4,32.52603517,0.185843694,2.810486947,0.407562239,0.155929709,2.211900533,2.517093157,2.386671791,69
883,8,31,2,60,4,6.674803266,159,161.6596207,86.83270257,4.714285714,2,30.30610983,0,2.950550769,0,0.46361484,1.974370335,2.4382398,3.929336263,2
884,33,25,3,100,3,16.57879601,2689,127.8123735,89.71501012,4.785714286,2,32.68607197,0.17579322,3.146157357,0.538242159,0.126375274,2.045359854,2.289469735,2.009007178,18
885,33,25,3,100,3,24.96741709,400,127.2457238,127.3707187,2.071428571,1,38.43257254,0.088381321,3.221170113,0.666991142,0.232712583,2.282858949,2.698504305,1.566527799,7
886,53,3,3,60,16,6.201465112,250,68.97321677,59.04077301,11.64285714,2,36.0201731,0.241195042,2.670967253,0.426032805,0,2.362673995,2.460359222,2.047844667,7
